file,emotion,gender,speaker,language,prototypicality
DEMoS/DEMOS/NP_m_08_gio16b.wav,happiness,male,08,italian,NP
DEMoS/DEMOS/NP_f_40_tri12b.wav,sadness,female,40,italian,NP
DEMoS/DEMOS/NP_m_64_rab17b.wav,anger,male,64,italian,NP
DEMoS/DEMOS/NP_m_63_gio16b.wav,happiness,male,63,italian,NP
DEMoS/DEMOS/NP_m_07_rab02b.wav,anger,male,07,italian,NP
DEMoS/DEMOS/NP_m_63_pau08b.wav,fear,male,63,italian,NP
DEMoS/DEMOS/NP_m_64_pau09b.wav,fear,male,64,italian,NP
DEMoS/DEMOS/NP_m_13_rab18b.wav,anger,male,13,italian,NP
DEMoS/DEMOS/NP_m_19_tri01b.wav,sadness,male,19,italian,NP
DEMoS/DEMOS/NP_f_36_pau15c.wav,fear,female,36,italian,NP
DEMoS/DEMOS/NP_f_61_gio17b.wav,happiness,female,61,italian,NP
DEMoS/DEMOS/NP_m_11_dis15b.wav,disgust,male,11,italian,NP
DEMoS/DEMOS/PR_f_22_tri16b.wav,sadness,female,22,italian,PR
DEMoS/DEMOS/NP_m_19_col05b.wav,guilt,male,19,italian,NP
DEMoS/DEMOS/NP_m_12_pau12b.wav,fear,male,12,italian,NP
DEMoS/DEMOS/NP_m_34_sor05b.wav,surprise,male,34,italian,NP
DEMoS/DEMOS/NP_f_43_gio00a.wav,happiness,female,43,italian,NP
DEMoS/DEMOS/NP_m_04_tri12b.wav,sadness,male,04,italian,NP
DEMoS/DEMOS/NP_m_25_sor13b.wav,surprise,male,25,italian,NP
DEMoS/DEMOS/NP_f_56_col05b.wav,guilt,female,56,italian,NP
DEMoS/DEMOS/NP_f_38_sor02b.wav,surprise,female,38,italian,NP
DEMoS/DEMOS/NP_f_40_gio16b.wav,happiness,female,40,italian,NP
DEMoS/DEMOS/NP_m_51_dis13b.wav,disgust,male,51,italian,NP
DEMoS/DEMOS/NP_m_42_sor11b.wav,surprise,male,42,italian,NP
DEMoS/DEMOS/NP_f_17_tri11b.wav,sadness,female,17,italian,NP
DEMoS/DEMOS/NP_f_21_gio02b.wav,happiness,female,21,italian,NP
DEMoS/DEMOS/NP_f_44_sor01b.wav,surprise,female,44,italian,NP
DEMoS/DEMOS/NP_m_32_tri01c.wav,sadness,male,32,italian,NP
DEMoS/DEMOS/NP_m_07_pau06b.wav,fear,male,07,italian,NP
DEMoS/DEMOS/NP_f_38_dis04c.wav,disgust,female,38,italian,NP
DEMoS/DEMOS/NP_m_34_col01c.wav,guilt,male,34,italian,NP
DEMoS/DEMOS/NP_m_64_tri02b.wav,sadness,male,64,italian,NP
DEMoS/DEMOS/NP_f_44_col03c.wav,guilt,female,44,italian,NP
DEMoS/DEMOS/PR_m_64_tri00a.wav,sadness,male,64,italian,PR
DEMoS/DEMOS/NP_f_46_dis20b.wav,disgust,female,46,italian,NP
DEMoS/DEMOS/PR_f_60_dis05c.wav,disgust,female,60,italian,PR
DEMoS/DEMOS/NP_m_62_rab19b.wav,anger,male,62,italian,NP
DEMoS/DEMOS/PR_m_59_tri18b.wav,sadness,male,59,italian,PR
DEMoS/DEMOS/NP_f_45_pau11c.wav,fear,female,45,italian,NP
DEMoS/DEMOS/NP_m_39_rab11b.wav,anger,male,39,italian,NP
DEMoS/DEMOS/NP_m_07_sor03b.wav,surprise,male,07,italian,NP
DEMoS/DEMOS/NP_m_33_rab07b.wav,anger,male,33,italian,NP
DEMoS/DEMOS/NP_m_14_rab08b.wav,anger,male,14,italian,NP
DEMoS/DEMOS/PR_m_11_tri05b.wav,sadness,male,11,italian,PR
DEMoS/DEMOS/NP_m_41_tri13b.wav,sadness,male,41,italian,NP
DEMoS/DEMOS/NP_f_43_gio18b.wav,happiness,female,43,italian,NP
DEMoS/DEMOS/NP_m_03_rab06b.wav,anger,male,03,italian,NP
DEMoS/DEMOS/PR_m_50_sor07b.wav,surprise,male,50,italian,PR
DEMoS/DEMOS/NP_m_13_pau06b.wav,fear,male,13,italian,NP
DEMoS/DEMOS/NP_f_47_pau03b.wav,fear,female,47,italian,NP
DEMoS/DEMOS/PR_m_05_tri17b.wav,sadness,male,05,italian,PR
DEMoS/DEMOS/NP_m_53_tri08b.wav,sadness,male,53,italian,NP
DEMoS/DEMOS/NP_m_65_sor02b.wav,surprise,male,65,italian,NP
DEMoS/DEMOS/NP_f_37_dis22b.wav,disgust,female,37,italian,NP
DEMoS/DEMOS/PR_f_29_col12b.wav,guilt,female,29,italian,PR
DEMoS/DEMOS/NP_m_12_pau03b.wav,fear,male,12,italian,NP
DEMoS/DEMOS/NP_m_06_rab05b.wav,anger,male,06,italian,NP
DEMoS/DEMOS/PR_f_31_pau15b.wav,fear,female,31,italian,PR
DEMoS/DEMOS/NP_m_30_gio14b.wav,happiness,male,30,italian,NP
DEMoS/DEMOS/NP_f_36_tri03b.wav,sadness,female,36,italian,NP
DEMoS/DEMOS/NP_m_32_sor02b.wav,surprise,male,32,italian,NP
DEMoS/DEMOS/NP_m_50_sor10b.wav,surprise,male,50,italian,NP
DEMoS/DEMOS/PR_f_22_gio07b.wav,happiness,female,22,italian,PR
DEMoS/DEMOS/NP_m_27_sor05b.wav,surprise,male,27,italian,NP
DEMoS/DEMOS/NP_m_52_tri08b.wav,sadness,male,52,italian,NP
DEMoS/DEMOS/PR_m_09_pau13b.wav,fear,male,09,italian,PR
DEMoS/DEMOS/NP_m_42_tri08b.wav,sadness,male,42,italian,NP
DEMoS/DEMOS/NP_m_58_dis00a.wav,disgust,male,58,italian,NP
DEMoS/DEMOS/NP_f_36_dis19b.wav,disgust,female,36,italian,NP
DEMoS/DEMOS/NP_m_19_dis23b.wav,disgust,male,19,italian,NP
DEMoS/DEMOS/NP_m_59_rab07c.wav,anger,male,59,italian,NP
DEMoS/DEMOS/PR_f_01_col09b.wav,guilt,female,01,italian,PR
DEMoS/DEMOS/NP_m_13_col02b.wav,guilt,male,13,italian,NP
DEMoS/DEMOS/NP_m_30_dis01c.wav,disgust,male,30,italian,NP
DEMoS/DEMOS/PR_m_30_col13b.wav,guilt,male,30,italian,PR
DEMoS/DEMOS/NP_f_49_rab18b.wav,anger,female,49,italian,NP
DEMoS/DEMOS/NP_m_34_tri07b.wav,sadness,male,34,italian,NP
DEMoS/DEMOS/PR_f_37_gio13b.wav,happiness,female,37,italian,PR
DEMoS/DEMOS/NP_m_04_tri14b.wav,sadness,male,04,italian,NP
DEMoS/DEMOS/NP_f_47_pau07b.wav,fear,female,47,italian,NP
DEMoS/DEMOS/NP_m_19_rab10b.wav,anger,male,19,italian,NP
DEMoS/DEMOS/NP_f_37_rab18b.wav,anger,female,37,italian,NP
DEMoS/DEMOS/NP_f_54_rab12b.wav,anger,female,54,italian,NP
DEMoS/DEMOS/NP_m_14_rab02b.wav,anger,male,14,italian,NP
DEMoS/DEMOS/NP_f_22_gio00a.wav,happiness,female,22,italian,NP
DEMoS/DEMOS/NP_m_23_dis05b.wav,disgust,male,23,italian,NP
DEMoS/DEMOS/NP_m_19_dis02b.wav,disgust,male,19,italian,NP
DEMoS/DEMOS/PR_m_66_dis16b.wav,disgust,male,66,italian,PR
DEMoS/DEMOS/PR_m_30_tri14b.wav,sadness,male,30,italian,PR
DEMoS/DEMOS/PR_f_36_col03c.wav,guilt,female,36,italian,PR
DEMoS/DEMOS/PR_m_69_tri04b.wav,sadness,male,69,italian,PR
DEMoS/DEMOS/NP_f_36_tri11b.wav,sadness,female,36,italian,NP
DEMoS/DEMOS/NP_m_42_pau09b.wav,fear,male,42,italian,NP
DEMoS/DEMOS/NP_m_52_tri05b.wav,sadness,male,52,italian,NP
DEMoS/DEMOS/NP_m_25_gio11b.wav,happiness,male,25,italian,NP
DEMoS/DEMOS/NP_f_38_dis00a.wav,disgust,female,38,italian,NP
DEMoS/DEMOS/NP_m_58_dis14b.wav,disgust,male,58,italian,NP
DEMoS/DEMOS/PR_m_50_pau03c.wav,fear,male,50,italian,PR
DEMoS/DEMOS/NP_m_10_dis06b.wav,disgust,male,10,italian,NP
DEMoS/DEMOS/NP_f_31_pau07b.wav,fear,female,31,italian,NP
DEMoS/DEMOS/NP_m_33_pau09b.wav,fear,male,33,italian,NP
DEMoS/DEMOS/NP_m_42_tri02c.wav,sadness,male,42,italian,NP
DEMoS/DEMOS/NP_f_45_tri10b.wav,sadness,female,45,italian,NP
DEMoS/DEMOS/PR_f_61_col09b.wav,guilt,female,61,italian,PR
DEMoS/DEMOS/NP_f_36_gio09c.wav,happiness,female,36,italian,NP
DEMoS/DEMOS/NP_f_54_gio16b.wav,happiness,female,54,italian,NP
DEMoS/DEMOS/NP_m_25_rab06b.wav,anger,male,25,italian,NP
DEMoS/DEMOS/NP_f_56_pau05b.wav,fear,female,56,italian,NP
DEMoS/DEMOS/NP_f_38_pau10b.wav,fear,female,38,italian,NP
DEMoS/DEMOS/NP_m_32_dis08b.wav,disgust,male,32,italian,NP
DEMoS/DEMOS/PR_m_23_gio17b.wav,happiness,male,23,italian,PR
DEMoS/DEMOS/NP_f_38_gio00a.wav,happiness,female,38,italian,NP
DEMoS/DEMOS/NP_m_20_tri03b.wav,sadness,male,20,italian,NP
DEMoS/DEMOS/NP_m_11_rab03b.wav,anger,male,11,italian,NP
DEMoS/DEMOS/PR_f_57_rab06b.wav,anger,female,57,italian,PR
DEMoS/DEMOS/NP_m_64_pau01b.wav,fear,male,64,italian,NP
DEMoS/DEMOS/NP_m_52_dis05b.wav,disgust,male,52,italian,NP
DEMoS/DEMOS/NP_m_18_pau08b.wav,fear,male,18,italian,NP
DEMoS/DEMOS/NP_m_27_gio16b.wav,happiness,male,27,italian,NP
DEMoS/DEMOS/PR_m_05_sor13b.wav,surprise,male,05,italian,PR
DEMoS/DEMOS/NP_f_49_col06c.wav,guilt,female,49,italian,NP
DEMoS/DEMOS/NP_m_14_dis16b.wav,disgust,male,14,italian,NP
DEMoS/DEMOS/NP_f_36_rab17b.wav,anger,female,36,italian,NP
DEMoS/DEMOS/NP_f_21_gio16b.wav,happiness,female,21,italian,NP
DEMoS/DEMOS/NP_m_63_sor07b.wav,surprise,male,63,italian,NP
DEMoS/DEMOS/NP_f_01_pau10b.wav,fear,female,01,italian,NP
DEMoS/DEMOS/NP_f_43_sor00a.wav,surprise,female,43,italian,NP
DEMoS/DEMOS/NP_m_50_tri09c.wav,sadness,male,50,italian,NP
DEMoS/DEMOS/NP_m_52_sor06b.wav,surprise,male,52,italian,NP
DEMoS/DEMOS/NP_m_14_rab15b.wav,anger,male,14,italian,NP
DEMoS/DEMOS/PR_m_50_tri15b.wav,sadness,male,50,italian,PR
DEMoS/DEMOS/NP_m_19_pau05b.wav,fear,male,19,italian,NP
DEMoS/DEMOS/NP_f_40_pau15b.wav,fear,female,40,italian,NP
DEMoS/DEMOS/NP_f_56_gio04b.wav,happiness,female,56,italian,NP
DEMoS/DEMOS/NP_m_62_tri14b.wav,sadness,male,62,italian,NP
DEMoS/DEMOS/NP_m_59_dis11b.wav,disgust,male,59,italian,NP
DEMoS/DEMOS/NP_m_33_dis09b.wav,disgust,male,33,italian,NP
DEMoS/DEMOS/NP_m_09_col09b.wav,guilt,male,09,italian,NP
DEMoS/DEMOS/NP_f_56_tri16b.wav,sadness,female,56,italian,NP
DEMoS/DEMOS/NP_f_45_rab02b.wav,anger,female,45,italian,NP
DEMoS/DEMOS/NP_m_63_gio09b.wav,happiness,male,63,italian,NP
DEMoS/DEMOS/NP_m_14_tri07b.wav,sadness,male,14,italian,NP
DEMoS/DEMOS/NP_f_46_dis23b.wav,disgust,female,46,italian,NP
DEMoS/DEMOS/NP_f_17_rab09b.wav,anger,female,17,italian,NP
DEMoS/DEMOS/NP_m_51_rab00a.wav,anger,male,51,italian,NP
DEMoS/DEMOS/NP_f_37_gio05b.wav,happiness,female,37,italian,NP
DEMoS/DEMOS/NP_m_59_rab06c.wav,anger,male,59,italian,NP
DEMoS/DEMOS/NP_m_14_rab06b.wav,anger,male,14,italian,NP
DEMoS/DEMOS/NP_f_21_tri04b.wav,sadness,female,21,italian,NP
DEMoS/DEMOS/NP_f_40_col08b.wav,guilt,female,40,italian,NP
DEMoS/DEMOS/NP_f_61_dis02b.wav,disgust,female,61,italian,NP
DEMoS/DEMOS/PR_m_66_tri06b.wav,sadness,male,66,italian,PR
DEMoS/DEMOS/NP_m_19_tri06b.wav,sadness,male,19,italian,NP
DEMoS/DEMOS/NP_m_02_gio08b.wav,happiness,male,02,italian,NP
DEMoS/DEMOS/NP_m_53_rab04b.wav,anger,male,53,italian,NP
DEMoS/DEMOS/NP_m_13_rab10b.wav,anger,male,13,italian,NP
DEMoS/DEMOS/NP_m_15_tri02b.wav,sadness,male,15,italian,NP
DEMoS/DEMOS/PR_f_36_gio02c.wav,happiness,female,36,italian,PR
DEMoS/DEMOS/NP_f_21_sor10b.wav,surprise,female,21,italian,NP
DEMoS/DEMOS/NP_f_44_pau10b.wav,fear,female,44,italian,NP
DEMoS/DEMOS/NP_f_36_dis00a.wav,disgust,female,36,italian,NP
DEMoS/DEMOS/NP_m_62_gio03b.wav,happiness,male,62,italian,NP
DEMoS/DEMOS/NP_f_38_rab02c.wav,anger,female,38,italian,NP
DEMoS/DEMOS/NP_f_43_tri16b.wav,sadness,female,43,italian,NP
DEMoS/DEMOS/PR_m_51_col06b.wav,guilt,male,51,italian,PR
DEMoS/DEMOS/NP_m_15_gio04b.wav,happiness,male,15,italian,NP
DEMoS/DEMOS/NP_m_24_tri01b.wav,sadness,male,24,italian,NP
DEMoS/DEMOS/NP_m_68_col06b.wav,guilt,male,68,italian,NP
DEMoS/DEMOS/NP_f_45_rab19b.wav,anger,female,45,italian,NP
DEMoS/DEMOS/NP_f_47_tri05b.wav,sadness,female,47,italian,NP
DEMoS/DEMOS/NP_m_03_dis07b.wav,disgust,male,03,italian,NP
DEMoS/DEMOS/NP_m_52_dis02c.wav,disgust,male,52,italian,NP
DEMoS/DEMOS/NP_f_56_gio17b.wav,happiness,female,56,italian,NP
DEMoS/DEMOS/NP_m_14_dis07b.wav,disgust,male,14,italian,NP
DEMoS/DEMOS/PR_m_15_tri05b.wav,sadness,male,15,italian,PR
DEMoS/DEMOS/NP_m_39_rab01c.wav,anger,male,39,italian,NP
DEMoS/DEMOS/PR_f_49_dis17b.wav,disgust,female,49,italian,PR
DEMoS/DEMOS/NP_f_31_dis00a.wav,disgust,female,31,italian,NP
DEMoS/DEMOS/PR_f_21_sor00a.wav,surprise,female,21,italian,PR
DEMoS/DEMOS/NP_f_01_col10b.wav,guilt,female,01,italian,NP
DEMoS/DEMOS/PR_m_51_tri15b.wav,sadness,male,51,italian,PR
DEMoS/DEMOS/NP_m_64_pau15b.wav,fear,male,64,italian,NP
DEMoS/DEMOS/NP_f_49_tri01b.wav,sadness,female,49,italian,NP
DEMoS/DEMOS/NP_m_15_sor03b.wav,surprise,male,15,italian,NP
DEMoS/DEMOS/NP_m_67_dis10b.wav,disgust,male,67,italian,NP
DEMoS/DEMOS/NP_m_58_gio06b.wav,happiness,male,58,italian,NP
DEMoS/DEMOS/NP_f_60_sor04b.wav,surprise,female,60,italian,NP
DEMoS/DEMOS/NP_m_67_pau12b.wav,fear,male,67,italian,NP
DEMoS/DEMOS/NP_m_11_col10b.wav,guilt,male,11,italian,NP
DEMoS/DEMOS/NP_m_19_col04b.wav,guilt,male,19,italian,NP
DEMoS/DEMOS/NP_m_24_sor02b.wav,surprise,male,24,italian,NP
DEMoS/DEMOS/NP_m_58_pau06b.wav,fear,male,58,italian,NP
DEMoS/DEMOS/PR_f_31_tri09b.wav,sadness,female,31,italian,PR
DEMoS/DEMOS/PR_m_51_col11b.wav,guilt,male,51,italian,PR
DEMoS/DEMOS/NP_m_34_rab08b.wav,anger,male,34,italian,NP
DEMoS/DEMOS/NP_m_67_col05c.wav,guilt,male,67,italian,NP
DEMoS/DEMOS/NP_m_32_dis14b.wav,disgust,male,32,italian,NP
DEMoS/DEMOS/NP_f_46_rab13b.wav,anger,female,46,italian,NP
DEMoS/DEMOS/NP_m_26_tri17b.wav,sadness,male,26,italian,NP
DEMoS/DEMOS/NP_m_68_rab03c.wav,anger,male,68,italian,NP
DEMoS/DEMOS/NP_m_25_dis03b.wav,disgust,male,25,italian,NP
DEMoS/DEMOS/NP_m_11_rab12b.wav,anger,male,11,italian,NP
DEMoS/DEMOS/PR_m_09_tri10b.wav,sadness,male,09,italian,PR
DEMoS/DEMOS/NP_m_67_dis16b.wav,disgust,male,67,italian,NP
DEMoS/DEMOS/NP_m_30_dis16b.wav,disgust,male,30,italian,NP
DEMoS/DEMOS/NP_f_49_pau03c.wav,fear,female,49,italian,NP
DEMoS/DEMOS/NP_m_10_gio03b.wav,happiness,male,10,italian,NP
DEMoS/DEMOS/NP_m_67_gio07b.wav,happiness,male,67,italian,NP
DEMoS/DEMOS/PR_f_57_rab10b.wav,anger,female,57,italian,PR
DEMoS/DEMOS/NP_f_46_pau06c.wav,fear,female,46,italian,NP
DEMoS/DEMOS/NP_f_60_rab20b.wav,anger,female,60,italian,NP
DEMoS/DEMOS/PR_f_57_rab04b.wav,anger,female,57,italian,PR
DEMoS/DEMOS/NP_m_62_col05c.wav,guilt,male,62,italian,NP
DEMoS/DEMOS/NP_m_18_col11b.wav,guilt,male,18,italian,NP
DEMoS/DEMOS/NP_m_19_sor01b.wav,surprise,male,19,italian,NP
DEMoS/DEMOS/NP_f_21_gio05b.wav,happiness,female,21,italian,NP
DEMoS/DEMOS/NP_m_42_gio05b.wav,happiness,male,42,italian,NP
DEMoS/DEMOS/NP_f_61_sor02b.wav,surprise,female,61,italian,NP
DEMoS/DEMOS/NP_f_61_dis22b.wav,disgust,female,61,italian,NP
DEMoS/DEMOS/NP_m_58_col05b.wav,guilt,male,58,italian,NP
DEMoS/DEMOS/NP_f_49_col04c.wav,guilt,female,49,italian,NP
DEMoS/DEMOS/NP_m_50_dis15c.wav,disgust,male,50,italian,NP
DEMoS/DEMOS/NP_f_01_rab15b.wav,anger,female,01,italian,NP
DEMoS/DEMOS/NP_m_10_rab02b.wav,anger,male,10,italian,NP
DEMoS/DEMOS/NP_f_36_tri15b.wav,sadness,female,36,italian,NP
DEMoS/DEMOS/NP_f_55_col10b.wav,guilt,female,55,italian,NP
DEMoS/DEMOS/NP_f_29_tri01b.wav,sadness,female,29,italian,NP
DEMoS/DEMOS/NP_m_04_gio07b.wav,happiness,male,04,italian,NP
DEMoS/DEMOS/NP_f_48_pau07b.wav,fear,female,48,italian,NP
DEMoS/DEMOS/NP_f_47_pau09b.wav,fear,female,47,italian,NP
DEMoS/DEMOS/NP_f_31_sor06b.wav,surprise,female,31,italian,NP
DEMoS/DEMOS/NP_m_62_rab04b.wav,anger,male,62,italian,NP
DEMoS/DEMOS/NP_m_26_dis08b.wav,disgust,male,26,italian,NP
DEMoS/DEMOS/NP_f_36_col06b.wav,guilt,female,36,italian,NP
DEMoS/DEMOS/NP_f_47_col08b.wav,guilt,female,47,italian,NP
DEMoS/DEMOS/NP_m_13_dis12b.wav,disgust,male,13,italian,NP
DEMoS/DEMOS/NP_m_24_dis06b.wav,disgust,male,24,italian,NP
DEMoS/DEMOS/NP_f_45_tri18b.wav,sadness,female,45,italian,NP
DEMoS/DEMOS/PR_f_60_tri08c.wav,sadness,female,60,italian,PR
DEMoS/DEMOS/NP_m_02_tri11b.wav,sadness,male,02,italian,NP
DEMoS/DEMOS/NP_f_54_tri14b.wav,sadness,female,54,italian,NP
DEMoS/DEMOS/NP_m_64_gio08b.wav,happiness,male,64,italian,NP
DEMoS/DEMOS/NP_m_67_rab14b.wav,anger,male,67,italian,NP
DEMoS/DEMOS/NP_f_43_dis09b.wav,disgust,female,43,italian,NP
DEMoS/DEMOS/NP_m_52_rab02b.wav,anger,male,52,italian,NP
DEMoS/DEMOS/NP_m_68_tri10b.wav,sadness,male,68,italian,NP
DEMoS/DEMOS/PR_m_59_tri00a.wav,sadness,male,59,italian,PR
DEMoS/DEMOS/NP_m_25_pau04b.wav,fear,male,25,italian,NP
DEMoS/DEMOS/NP_f_48_col02b.wav,guilt,female,48,italian,NP
DEMoS/DEMOS/PR_m_39_tri16b.wav,sadness,male,39,italian,PR
DEMoS/DEMOS/NP_f_37_rab03b.wav,anger,female,37,italian,NP
DEMoS/DEMOS/NP_m_64_tri05b.wav,sadness,male,64,italian,NP
DEMoS/DEMOS/NP_m_34_pau05b.wav,fear,male,34,italian,NP
DEMoS/DEMOS/NP_m_51_dis05c.wav,disgust,male,51,italian,NP
DEMoS/DEMOS/NP_m_52_col07b.wav,guilt,male,52,italian,NP
DEMoS/DEMOS/NP_m_63_col09b.wav,guilt,male,63,italian,NP
DEMoS/DEMOS/NP_m_16_rab05b.wav,anger,male,16,italian,NP
DEMoS/DEMOS/NP_m_08_sor00a.wav,surprise,male,08,italian,NP
DEMoS/DEMOS/NP_f_44_rab02b.wav,anger,female,44,italian,NP
DEMoS/DEMOS/NP_m_11_sor01b.wav,surprise,male,11,italian,NP
DEMoS/DEMOS/PR_f_55_sor07b.wav,surprise,female,55,italian,PR
DEMoS/DEMOS/NP_m_67_tri07b.wav,sadness,male,67,italian,NP
DEMoS/DEMOS/NP_m_33_gio02b.wav,happiness,male,33,italian,NP
DEMoS/DEMOS/NP_f_36_pau01b.wav,fear,female,36,italian,NP
DEMoS/DEMOS/NP_m_26_pau01b.wav,fear,male,26,italian,NP
DEMoS/DEMOS/NP_f_61_rab03b.wav,anger,female,61,italian,NP
DEMoS/DEMOS/NP_m_25_tri14b.wav,sadness,male,25,italian,NP
DEMoS/DEMOS/PR_m_66_pau05b.wav,fear,male,66,italian,PR
DEMoS/DEMOS/PR_m_11_pau15b.wav,fear,male,11,italian,PR
DEMoS/DEMOS/NP_m_66_gio01c.wav,happiness,male,66,italian,NP
DEMoS/DEMOS/NP_m_63_tri14b.wav,sadness,male,63,italian,NP
DEMoS/DEMOS/NP_m_42_dis00a.wav,disgust,male,42,italian,NP
DEMoS/DEMOS/NP_m_04_sor04b.wav,surprise,male,04,italian,NP
DEMoS/DEMOS/PR_m_10_tri01b.wav,sadness,male,10,italian,PR
DEMoS/DEMOS/NP_m_50_sor02c.wav,surprise,male,50,italian,NP
DEMoS/DEMOS/NP_m_15_col07b.wav,guilt,male,15,italian,NP
DEMoS/DEMOS/NP_m_68_tri07b.wav,sadness,male,68,italian,NP
DEMoS/DEMOS/PR_m_09_tri11b.wav,sadness,male,09,italian,PR
DEMoS/DEMOS/NP_f_48_col03c.wav,guilt,female,48,italian,NP
DEMoS/DEMOS/NP_f_48_dis01c.wav,disgust,female,48,italian,NP
DEMoS/DEMOS/NP_m_52_tri17b.wav,sadness,male,52,italian,NP
DEMoS/DEMOS/NP_m_64_tri03b.wav,sadness,male,64,italian,NP
DEMoS/DEMOS/NP_m_25_sor12b.wav,surprise,male,25,italian,NP
DEMoS/DEMOS/NP_f_36_sor01b.wav,surprise,female,36,italian,NP
DEMoS/DEMOS/NP_f_45_pau15b.wav,fear,female,45,italian,NP
DEMoS/DEMOS/NP_f_61_gio07b.wav,happiness,female,61,italian,NP
DEMoS/DEMOS/PR_m_19_rab20b.wav,anger,male,19,italian,PR
DEMoS/DEMOS/NP_m_04_tri17b.wav,sadness,male,04,italian,NP
DEMoS/DEMOS/NP_m_27_sor13b.wav,surprise,male,27,italian,NP
DEMoS/DEMOS/NP_f_48_tri00a.wav,sadness,female,48,italian,NP
DEMoS/DEMOS/NP_m_34_tri16b.wav,sadness,male,34,italian,NP
DEMoS/DEMOS/PR_f_29_gio01c.wav,happiness,female,29,italian,PR
DEMoS/DEMOS/PR_m_08_col02b.wav,guilt,male,08,italian,PR
DEMoS/DEMOS/NP_f_36_tri12b.wav,sadness,female,36,italian,NP
DEMoS/DEMOS/NP_m_34_gio03c.wav,happiness,male,34,italian,NP
DEMoS/DEMOS/NP_m_50_col01c.wav,guilt,male,50,italian,NP
DEMoS/DEMOS/NP_f_17_col11b.wav,guilt,female,17,italian,NP
DEMoS/DEMOS/NP_m_50_gio12c.wav,happiness,male,50,italian,NP
DEMoS/DEMOS/NP_m_34_tri03b.wav,sadness,male,34,italian,NP
DEMoS/DEMOS/NP_m_24_pau10b.wav,fear,male,24,italian,NP
DEMoS/DEMOS/NP_m_19_dis07b.wav,disgust,male,19,italian,NP
DEMoS/DEMOS/PR_m_27_rab14b.wav,anger,male,27,italian,PR
DEMoS/DEMOS/PR_m_30_tri00a.wav,sadness,male,30,italian,PR
DEMoS/DEMOS/NP_f_45_dis07b.wav,disgust,female,45,italian,NP
DEMoS/DEMOS/NP_f_49_dis06b.wav,disgust,female,49,italian,NP
DEMoS/DEMOS/NP_m_67_col00a.wav,guilt,male,67,italian,NP
DEMoS/DEMOS/NP_m_10_pau02b.wav,fear,male,10,italian,NP
DEMoS/DEMOS/NP_f_21_col09b.wav,guilt,female,21,italian,NP
DEMoS/DEMOS/NP_m_41_dis05c.wav,disgust,male,41,italian,NP
DEMoS/DEMOS/PR_f_56_gio02b.wav,happiness,female,56,italian,PR
DEMoS/DEMOS/NP_m_33_dis11b.wav,disgust,male,33,italian,NP
DEMoS/DEMOS/NP_m_62_tri03b.wav,sadness,male,62,italian,NP
DEMoS/DEMOS/PR_f_61_pau14b.wav,fear,female,61,italian,PR
DEMoS/DEMOS/NP_m_05_gio01b.wav,happiness,male,05,italian,NP
DEMoS/DEMOS/NP_m_52_tri03b.wav,sadness,male,52,italian,NP
DEMoS/DEMOS/PR_m_05_tri02b.wav,sadness,male,05,italian,PR
DEMoS/DEMOS/PR_f_22_dis01b.wav,disgust,female,22,italian,PR
DEMoS/DEMOS/NP_f_31_rab09b.wav,anger,female,31,italian,NP
DEMoS/DEMOS/NP_f_54_tri00a.wav,sadness,female,54,italian,NP
DEMoS/DEMOS/PR_m_09_tri00a.wav,sadness,male,09,italian,PR
DEMoS/DEMOS/NP_m_39_gio12b.wav,happiness,male,39,italian,NP
DEMoS/DEMOS/PR_f_29_rab00a.wav,anger,female,29,italian,PR
DEMoS/DEMOS/PR_m_18_sor00a.wav,surprise,male,18,italian,PR
DEMoS/DEMOS/NP_m_52_rab17b.wav,anger,male,52,italian,NP
DEMoS/DEMOS/NP_f_21_col08b.wav,guilt,female,21,italian,NP
DEMoS/DEMOS/PR_m_66_tri00a.wav,sadness,male,66,italian,PR
DEMoS/DEMOS/PR_f_57_tri01b.wav,sadness,female,57,italian,PR
DEMoS/DEMOS/NP_f_31_sor05b.wav,surprise,female,31,italian,NP
DEMoS/DEMOS/NP_m_34_dis08b.wav,disgust,male,34,italian,NP
DEMoS/DEMOS/NP_m_65_sor08b.wav,surprise,male,65,italian,NP
DEMoS/DEMOS/NP_f_47_sor02b.wav,surprise,female,47,italian,NP
DEMoS/DEMOS/NP_m_26_rab12b.wav,anger,male,26,italian,NP
DEMoS/DEMOS/NP_f_37_tri14b.wav,sadness,female,37,italian,NP
DEMoS/DEMOS/NP_m_03_dis05b.wav,disgust,male,03,italian,NP
DEMoS/DEMOS/PR_f_61_rab00a.wav,anger,female,61,italian,PR
DEMoS/DEMOS/NP_m_08_dis20b.wav,disgust,male,08,italian,NP
DEMoS/DEMOS/NP_m_63_rab18b.wav,anger,male,63,italian,NP
DEMoS/DEMOS/NP_m_15_col06b.wav,guilt,male,15,italian,NP
DEMoS/DEMOS/NP_m_41_rab13b.wav,anger,male,41,italian,NP
DEMoS/DEMOS/NP_m_42_rab04b.wav,anger,male,42,italian,NP
DEMoS/DEMOS/NP_f_48_dis02b.wav,disgust,female,48,italian,NP
DEMoS/DEMOS/PR_m_10_tri06b.wav,sadness,male,10,italian,PR
DEMoS/DEMOS/NP_m_51_gio01c.wav,happiness,male,51,italian,NP
DEMoS/DEMOS/PR_m_52_rab14b.wav,anger,male,52,italian,PR
