file,numeral,emotion,speaker,language1,language2,nationality,coordinates
03742.wav,6,excited,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
03743.wav,1,neutral,40,,,,
03744.wav,100,question,50,Tamil,English,Indian,"(51.52,-0.04)"
03745.wav,50,bored,5,English,German,British,"(51.50, -0.12)"
03748.wav,30,excited,144,Arabic,English,Saudi Arabian,"(21.76, 39.12)"
03749.wav,70,bored,139,Chinese,English,Chinese,"(30.35, 118.43)"
03752.wav,20,neutral,64,Nepalese,English,British,"51.26, -1.08"
03754.wav,11,excited,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
03756.wav,17,question,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
03760.wav,7,bored,76,Arabic,English,British,"(51.50, -0.58)"
03761.wav,0,excited,20,English,Yoruba,British,"(51.45, - 0.11)"
03762.wav,1000,bored,145,Chinese,English,Chinese,"(51.52,-0.04)"
03764.wav,3,neutral,122,Bengali,English,Bangladeshi,"(23.74,90.38)"
03765.wav,60,bored,138,English,Italian,British,"(50.81, -3.50)"
03766.wav,60,bored,14,Malayalam,English,Indian,"(9.98,76.28)"
03767.wav,40,neutral,81,Tamil,English,Indian,"(12.98,80.21)"
03768.wav,5,neutral,20,English,Yoruba,British,"(51.45, - 0.11)"
03770.wav,5,question,140,Malayalam,English,Indian,"(19.07,72.99)"
03772.wav,13,question,73,Chinese,English,Chinese,"(31.26,121.47)"
03773.wav,50,bored,61,Tamil,English,Indian,"(51.54, 0.05)"
03774.wav,6,excited,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
03776.wav,16,excited,41,,,,
03777.wav,6,question,130,English,,British,
03778.wav,20,excited,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
03779.wav,90,question,70,Tamil,English,Indian,"(13.08,80.27)"
03780.wav,7,question,118,,,,
03783.wav,7,excited,1,Chinese,,Chinese,"(51.52,-0.04)"
03784.wav,4,excited,34,Chinese,English,Chinese,"(30.45,121.57)"
03786.wav,19,neutral,50,Tamil,English,Indian,"(51.52,-0.04)"
03787.wav,12,neutral,75,,,,
03788.wav,40,bored,34,Chinese,English,Chinese,"(30.45,121.57)"
03789.wav,15,bored,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
03790.wav,20,question,137,Urdu,English,Pakistani,"(24.86,67.00)"
03792.wav,70,excited,70,Tamil,English,Indian,"(13.08,80.27)"
03793.wav,8,neutral,150,Polish,English,Polish,"(52.22,21.01)"
03794.wav,16,neutral,144,Arabic,English,Saudi Arabian,"(21.76, 39.12)"
03795.wav,90,question,98,Kannada,English,Indian,"(12.93,77.52)"
03796.wav,40,neutral,31,English,French,British,"(52.21, 0.12)"
03797.wav,50,bored,10,Chinese,English,Chinese,"(51.52,-0.04)"
03798.wav,1000000,question,42,Urdu,English,British,"(51.58, -0.27)"
03799.wav,50,question,2,Hindi,English,Indian,"(26.82, 75.62)"
03800.wav,60,neutral,101,Bengali,English,Indian,"(51.58,-0.43)"
03801.wav,90,bored,45,English,Hindi,Indian,"(25.20, 55.27)"
03803.wav,16,neutral,140,Malayalam,English,Indian,"(19.07,72.99)"
03804.wav,2,neutral,0,German,,German,"(52.52, 13.40)"
03805.wav,19,neutral,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
03806.wav,7,neutral,83,,,,
03808.wav,1000,question,125,Vietnamese,English,British,"(51.51,0.00)"
03809.wav,18,question,86,Twi,English,British,"(51.59,-0.07)"
03810.wav,1000000,bored,72,English,,British,"(51.255, -0.31)"
03811.wav,2,question,45,English,Hindi,Indian,"(25.20, 55.27)"
03812.wav,6,neutral,8,Chinese,English,Chinese,"(28.71, 115.90)"
03813.wav,10,neutral,77,Spanish,English,Mexican,"(20.66, -103.39)"
03814.wav,80,excited,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
03816.wav,1,neutral,86,Twi,English,British,"(51.59,-0.07)"
03817.wav,80,excited,75,,,,
03818.wav,80,excited,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
03819.wav,20,neutral,79,Arabic,English,Egyptian,"(30.02,31.50)"
03822.wav,100,question,110,Hindi,,Indian,"(23.02, 72.57)"
03824.wav,7,neutral,33,English,,British,"(51.50, -0.10)"
03825.wav,80,question,97,Marathi,English,Indian,"(18.64, 73.78)"
03826.wav,30,question,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
03827.wav,2,excited,18,Spanish,English,Spanish,"(28.15,-15.42)"
03828.wav,17,bored,44,English,,Syrian,"(51.44, -0.21)"
03829.wav,2,excited,110,Hindi,,Indian,"(23.02, 72.57)"
03830.wav,1000000000,neutral,147,English,Fante,British,"(51.33, -0.01)"
03833.wav,1000000,question,10,Chinese,English,Chinese,"(51.52,-0.04)"
03835.wav,1,bored,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
03837.wav,50,question,1,Chinese,,Chinese,"(51.52,-0.04)"
03838.wav,5,excited,8,Chinese,English,Chinese,"(28.71, 115.90)"
03839.wav,90,question,47,Greek,English,Greek,"(40.63, 22.93)"
03840.wav,13,question,130,English,,British,
03842.wav,40,neutral,105,English,Punjabi,British,"(51.48,0.29)"
03843.wav,2,neutral,145,Chinese,English,Chinese,"(51.52,-0.04)"
03844.wav,16,bored,152,,,,
03845.wav,6,neutral,121,Kannada,English,Indian,"(12.97,77.59)"
03846.wav,90,question,134,Urdu,English,Pakistani,"(33.68, 73.04)"
03847.wav,12,question,19,,,,
03848.wav,12,excited,137,Urdu,English,Pakistani,"(24.86,67.00)"
03849.wav,1000000000,question,60,Amharic,English,British,"(51.53, -0.06)"
03850.wav,17,question,86,Twi,English,British,"(51.59,-0.07)"
03851.wav,10,excited,90,English,Igbo,Nigerian,"(6.4,3.4)"
03852.wav,3,bored,50,Tamil,English,Indian,"(51.52,-0.04)"
03853.wav,6,excited,42,Urdu,English,British,"(51.58, -0.27)"
03854.wav,8,excited,133,English,,British,"(51.54, -0.14)"
03855.wav,100,neutral,1,Chinese,,Chinese,"(51.52,-0.04)"
03856.wav,1000000,excited,20,English,Yoruba,British,"(51.45, - 0.11)"
03858.wav,80,question,79,Arabic,English,Egyptian,"(30.02,31.50)"
03862.wav,17,excited,22,Marathi,English,Indian,"(18.52, 73.85)"
03864.wav,5,excited,135,Arabic,,Palestinian,"(31.89, 35.20)"
03865.wav,11,bored,150,Polish,English,Polish,"(52.22,21.01)"
03867.wav,19,excited,5,English,German,British,"(51.50, -0.12)"
03868.wav,40,excited,34,Chinese,English,Chinese,"(30.45,121.57)"
03869.wav,18,bored,45,English,Hindi,Indian,"(25.20, 55.27)"
03870.wav,70,neutral,97,Marathi,English,Indian,"(18.64, 73.78)"
03873.wav,80,bored,55,Persian,English,Iranian,"(51.52,-0.04)"
03874.wav,60,question,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
03876.wav,10,question,77,Spanish,English,Mexican,"(20.66, -103.39)"
03878.wav,12,neutral,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
03879.wav,20,bored,146,English,Pashto,British,"(51.41,-0.30)"
03880.wav,12,neutral,77,Spanish,English,Mexican,"(20.66, -103.39)"
03881.wav,0,bored,34,Chinese,English,Chinese,"(30.45,121.57)"
03882.wav,50,question,102,Yu,English,Chinese,"(32.05, 118.78)"
03884.wav,100,question,67,English,,British,"(50.72, -3.54)"
03885.wav,0,question,22,Marathi,English,Indian,"(18.52, 73.85)"
03886.wav,1,excited,80,English,,Hong Kong,"(22.26, 114.16)"
03887.wav,7,bored,112,Hindi,English,Indian,"(30.74,76.76)"
03888.wav,80,excited,114,Sindhi,English,Irish,"(24.86,67.00)"
03890.wav,9,question,4,Urdu,English,Indian,"(51.52, -0.04)"
03891.wav,2,neutral,86,Twi,English,British,"(51.59,-0.07)"
03893.wav,1000000,question,2,Hindi,English,Indian,"(26.82, 75.62)"
03894.wav,20,excited,110,Hindi,,Indian,"(23.02, 72.57)"
03895.wav,80,question,37,Hindi,English,Indian,"(51.52,-0.04)"
03896.wav,4,bored,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
03898.wav,100,bored,24,Chinese,English,Chinese,"(23.13, 113,26)"
03899.wav,20,bored,91,Tamil,English,Indian,"(51.52,-0.04)"
03900.wav,12,excited,87,Punjabi,English,Indian,"(51.57,0.07)"
03901.wav,14,excited,28,Chinese,English,Chinese,"(18.27,109.48)"
03903.wav,2,question,19,,,,
03904.wav,40,question,101,Bengali,English,Indian,"(51.58,-0.43)"
03905.wav,13,excited,23,English,German,British,"(51.50,0.13)"
03906.wav,70,question,12,Italian,English,Italian,"(43.61, 13.53)"
03908.wav,20,neutral,18,Spanish,English,Spanish,"(28.15,-15.42)"
03909.wav,19,bored,54,English,Hindi,Indian,"(13.08, 80.27)"
03911.wav,0,neutral,44,English,,Syrian,"(51.44, -0.21)"
03912.wav,0,question,124,Telugu,Hindi,Indian,"(51.51,-0.14)"
03913.wav,10,question,86,Twi,English,British,"(51.59,-0.07)"
03914.wav,90,question,46,Chinese,,Chinese,"(43.88, 125.35)"
03915.wav,6,neutral,77,Spanish,English,Mexican,"(20.66, -103.39)"
03916.wav,18,bored,133,English,,British,"(51.54, -0.14)"
03917.wav,20,question,8,Chinese,English,Chinese,"(28.71, 115.90)"
03918.wav,9,neutral,131,Polish,English,British,"(50.01, 20.98)"
03919.wav,8,neutral,114,Sindhi,English,Irish,"(24.86,67.00)"
03920.wav,13,neutral,42,Urdu,English,British,"(51.58, -0.27)"
03921.wav,1,excited,70,Tamil,English,Indian,"(13.08,80.27)"
03922.wav,70,question,34,Chinese,English,Chinese,"(30.45,121.57)"
03925.wav,15,question,12,Italian,English,Italian,"(43.61, 13.53)"
03926.wav,60,question,78,Malayalam,English,Indian,"(51.52, -0.04)"
03927.wav,70,question,6,Telugu,English,Indian,"(17.36, 78.47)"
03929.wav,19,question,127,Chinese,English,Malaysian,"(2.80, 101.79)"
03930.wav,70,neutral,93,Chinese,English,Chinese,"(30.53,104.06)"
03931.wav,13,neutral,142,Thai,English,Thai,"(13.58,100.75)"
03932.wav,12,question,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
03933.wav,13,excited,152,,,,
03934.wav,13,neutral,49,Chinese,,Chinese,"(39.93,116.44)"
03935.wav,30,excited,14,Malayalam,English,Indian,"(9.98,76.28)"
03936.wav,9,question,147,English,Fante,British,"(51.33, -0.01)"
03937.wav,1,question,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
03938.wav,1000,question,37,Hindi,English,Indian,"(51.52,-0.04)"
03939.wav,30,bored,3,,,,
03941.wav,12,excited,33,English,,British,"(51.50, -0.10)"
03943.wav,16,neutral,12,Italian,English,Italian,"(43.61, 13.53)"
03945.wav,13,neutral,98,Kannada,English,Indian,"(12.93,77.52)"
03946.wav,0,neutral,73,Chinese,English,Chinese,"(31.26,121.47)"
03948.wav,70,question,111,English,,British,"(51.40, 0.10)"
03949.wav,15,question,82,Urdu,English,Indian,"(22.71, 75.85)"
03950.wav,0,bored,65,Hindi,English,Indian,"(51.54, 0.00)"
03952.wav,90,question,56,English,Twi,British,"(51.04, 0.17)"
03955.wav,11,question,112,Hindi,English,Indian,"(30.74,76.76)"
03956.wav,1000000000,question,10,Chinese,English,Chinese,"(51.52,-0.04)"
03957.wav,7,bored,50,Tamil,English,Indian,"(51.52,-0.04)"
03965.wav,30,question,63,,,,
03967.wav,16,neutral,120,Romanian,English,Romanian,"(44.33,23.79)"
03969.wav,19,question,147,English,Fante,British,"(51.33, -0.01)"
03971.wav,50,excited,22,Marathi,English,Indian,"(18.52, 73.85)"
03972.wav,6,question,8,Chinese,English,Chinese,"(28.71, 115.90)"
03973.wav,1000000,excited,76,Arabic,English,British,"(51.50, -0.58)"
03975.wav,14,excited,44,English,,Syrian,"(51.44, -0.21)"
03976.wav,100,question,122,Bengali,English,Bangladeshi,"(23.74,90.38)"
03977.wav,13,question,28,Chinese,English,Chinese,"(18.27,109.48)"
03980.wav,30,question,33,English,,British,"(51.50, -0.10)"
03981.wav,15,neutral,6,Telugu,English,Indian,"(17.36, 78.47)"
03983.wav,16,question,53,English,,British,"(51.52, -0.09)"
03984.wav,11,neutral,140,Malayalam,English,Indian,"(19.07,72.99)"
03986.wav,90,excited,0,German,,German,"(52.52, 13.40)"
03987.wav,19,neutral,129,Urdu,Punjabi,Pakistani,"(51.51, 0.14)"
03988.wav,1000000,excited,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
03989.wav,8,question,1,Chinese,,Chinese,"(51.52,-0.04)"
03991.wav,100,question,105,English,Punjabi,British,"(51.48,0.29)"
03992.wav,17,excited,75,,,,
03993.wav,5,bored,49,Chinese,,Chinese,"(39.93,116.44)"
03994.wav,12,question,132,English,,British,"(51.38, 2.36)"
03995.wav,5,excited,55,Persian,English,Iranian,"(51.52,-0.04)"
03997.wav,20,bored,109,English,Hindi,Indian,"(28.62,77.20)"
03998.wav,17,neutral,151,Hindi,,Indian,"(51.52, -0.04)"
04000.wav,9,neutral,22,Marathi,English,Indian,"(18.52, 73.85)"
04001.wav,9,question,29,Hindi,English,Indian,"(25.61,85.07)"
04003.wav,9,question,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
04005.wav,60,excited,134,Urdu,English,Pakistani,"(33.68, 73.04)"
04006.wav,1000000000,bored,144,Arabic,English,Saudi Arabian,"(21.76, 39.12)"
04008.wav,11,bored,67,English,,British,"(50.72, -3.54)"
04009.wav,80,bored,4,Urdu,English,Indian,"(51.52, -0.04)"
04011.wav,100,neutral,147,English,Fante,British,"(51.33, -0.01)"
04012.wav,1000,excited,46,Chinese,,Chinese,"(43.88, 125.35)"
04013.wav,11,excited,59,Hindi,English,Indian,"(19.07,72.87)"
04016.wav,11,neutral,9,Dutch,English,Dutch,"(52.36, 4.90)"
04017.wav,2,neutral,129,Urdu,Punjabi,Pakistani,"(51.51, 0.14)"
04018.wav,15,neutral,83,,,,
04019.wav,19,question,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
04022.wav,70,neutral,35,Urdu,,Pakistani,"(51.58,-0.34)"
04023.wav,7,neutral,50,Tamil,English,Indian,"(51.52,-0.04)"
04024.wav,10,excited,47,Greek,English,Greek,"(40.63, 22.93)"
04025.wav,5,question,150,Polish,English,Polish,"(52.22,21.01)"
04027.wav,7,bored,146,English,Pashto,British,"(51.41,-0.30)"
04029.wav,4,excited,67,English,,British,"(50.72, -3.54)"
04030.wav,9,bored,93,Chinese,English,Chinese,"(30.53,104.06)"
04031.wav,16,neutral,50,Tamil,English,Indian,"(51.52,-0.04)"
04033.wav,70,neutral,2,Hindi,English,Indian,"(26.82, 75.62)"
04034.wav,14,question,41,,,,
04036.wav,11,bored,121,Kannada,English,Indian,"(12.97,77.59)"
04037.wav,5,neutral,83,,,,
04039.wav,60,excited,31,English,French,British,"(52.21, 0.12)"
04042.wav,40,excited,39,English,Igbo,British,"(51.54,0.19)"
04043.wav,8,neutral,19,,,,
04045.wav,90,neutral,114,Sindhi,English,Irish,"(24.86,67.00)"
04047.wav,100,excited,56,English,Twi,British,"(51.04, 0.17)"
04048.wav,1000,question,91,Tamil,English,Indian,"(51.52,-0.04)"
04049.wav,13,bored,30,English,Malayalam,Indian,"(25.19, 55.29)"
04050.wav,20,excited,73,Chinese,English,Chinese,"(31.26,121.47)"
04051.wav,16,question,77,Spanish,English,Mexican,"(20.66, -103.39)"
04052.wav,11,question,107,Bravanese,English,British,"(51.57, -0.07)"
04053.wav,14,excited,48,Gujarati,English,Indian,"(19.07, 72.87)"
04054.wav,16,bored,59,Hindi,English,Indian,"(19.07,72.87)"
04056.wav,11,bored,1,Chinese,,Chinese,"(51.52,-0.04)"
04057.wav,17,excited,59,Hindi,English,Indian,"(19.07,72.87)"
04058.wav,11,bored,50,Tamil,English,Indian,"(51.52,-0.04)"
04059.wav,1,question,99,,,,
04060.wav,70,excited,83,,,,
04061.wav,1000000,neutral,46,Chinese,,Chinese,"(43.88, 125.35)"
04063.wav,40,neutral,122,Bengali,English,Bangladeshi,"(23.74,90.38)"
04065.wav,40,bored,98,Kannada,English,Indian,"(12.93,77.52)"
04068.wav,19,bored,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
04069.wav,19,bored,19,,,,
04070.wav,10,question,67,English,,British,"(50.72, -3.54)"
04071.wav,10,excited,49,Chinese,,Chinese,"(39.93,116.44)"
04074.wav,7,excited,127,Chinese,English,Malaysian,"(2.80, 101.79)"
04075.wav,90,question,8,Chinese,English,Chinese,"(28.71, 115.90)"
04076.wav,90,bored,86,Twi,English,British,"(51.59,-0.07)"
04080.wav,14,neutral,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
04081.wav,1,question,143,Urdu,English,British,"(51.54,0.04)"
04082.wav,4,neutral,30,English,Malayalam,Indian,"(25.19, 55.29)"
04083.wav,1000,bored,137,Urdu,English,Pakistani,"(24.86,67.00)"
04087.wav,1000,neutral,2,Hindi,English,Indian,"(26.82, 75.62)"
04089.wav,18,neutral,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
04091.wav,1,bored,1,Chinese,,Chinese,"(51.52,-0.04)"
04092.wav,17,question,150,Polish,English,Polish,"(52.22,21.01)"
04093.wav,60,question,37,Hindi,English,Indian,"(51.52,-0.04)"
04094.wav,80,bored,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
04095.wav,11,question,99,,,,
04096.wav,40,excited,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
04097.wav,1,question,66,English,,British,"(51.477,0.190)"
04098.wav,1000,question,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
04100.wav,19,question,23,English,German,British,"(51.50,0.13)"
04101.wav,0,question,102,Yu,English,Chinese,"(32.05, 118.78)"
04102.wav,16,question,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
04103.wav,20,question,117,English,,British,"(51.64, -0.13)"
04105.wav,14,excited,40,,,,
04106.wav,1000000,neutral,88,English,Arabic,British,"(51.52,-0.22)"
04108.wav,50,question,49,Chinese,,Chinese,"(39.93,116.44)"
04109.wav,70,bored,57,English,Bengali,British,"(51.53,0.04)"
04111.wav,11,neutral,34,Chinese,English,Chinese,"(30.45,121.57)"
04114.wav,3,bored,95,Chinese,English,Chinese,"(39.4, 115.7)"
04116.wav,16,neutral,57,English,Bengali,British,"(51.53,0.04)"
04117.wav,9,question,50,Tamil,English,Indian,"(51.52,-0.04)"
04118.wav,1000,bored,86,Twi,English,British,"(51.59,-0.07)"
04119.wav,17,question,141,Urdu,English,Pakistani,"(24.86, 67.00)"
04120.wav,9,question,130,English,,British,
04121.wav,7,question,33,English,,British,"(51.50, -0.10)"
04122.wav,80,excited,108,English,,British,"(51.38, -0.10)"
04123.wav,16,question,8,Chinese,English,Chinese,"(28.71, 115.90)"
04125.wav,4,bored,60,Amharic,English,British,"(51.53, -0.06)"
04126.wav,20,excited,35,Urdu,,Pakistani,"(51.58,-0.34)"
04127.wav,18,excited,124,Telugu,Hindi,Indian,"(51.51,-0.14)"
04129.wav,10,bored,118,,,,
04130.wav,1000000,question,106,Tamil,English,Indian,"(51.52,-0.04)"
04131.wav,1000,question,153,Greek,English,Greek,"(40.63, 22.94)"
04134.wav,90,question,143,Urdu,English,British,"(51.54,0.04)"
04135.wav,40,question,148,Arabic,English,Egyptian,"(51.55, 0.30)"
04136.wav,19,excited,30,English,Malayalam,Indian,"(25.19, 55.29)"
04137.wav,6,excited,9,Dutch,English,Dutch,"(52.36, 4.90)"
04138.wav,40,excited,62,English,Yoruba,British,"(51.52, -0.04)"
04139.wav,14,excited,80,English,,Hong Kong,"(22.26, 114.16)"
04141.wav,15,question,139,Chinese,English,Chinese,"(30.35, 118.43)"
04143.wav,18,neutral,148,Arabic,English,Egyptian,"(51.55, 0.30)"
04144.wav,5,neutral,66,English,,British,"(51.477,0.190)"
04145.wav,50,neutral,94,Russian,,Kazakhstan,"(49.8,73.1)"
04149.wav,19,bored,135,Arabic,,Palestinian,"(31.89, 35.20)"
04150.wav,12,neutral,61,Tamil,English,Indian,"(51.54, 0.05)"
04152.wav,60,bored,61,Tamil,English,Indian,"(51.54, 0.05)"
04153.wav,4,bored,44,English,,Syrian,"(51.44, -0.21)"
04154.wav,40,neutral,110,Hindi,,Indian,"(23.02, 72.57)"
04155.wav,14,neutral,55,Persian,English,Iranian,"(51.52,-0.04)"
04157.wav,10,neutral,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
04158.wav,40,excited,146,English,Pashto,British,"(51.41,-0.30)"
04159.wav,3,neutral,105,English,Punjabi,British,"(51.48,0.29)"
04160.wav,1000000000,excited,137,Urdu,English,Pakistani,"(24.86,67.00)"
04161.wav,1,bored,20,English,Yoruba,British,"(51.45, - 0.11)"
04162.wav,9,excited,130,English,,British,
04166.wav,1000000,excited,106,Tamil,English,Indian,"(51.52,-0.04)"
04167.wav,50,question,30,English,Malayalam,Indian,"(25.19, 55.29)"
04168.wav,12,excited,72,English,,British,"(51.255, -0.31)"
04173.wav,14,bored,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
04174.wav,50,excited,59,Hindi,English,Indian,"(19.07,72.87)"
04175.wav,17,neutral,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
04176.wav,20,excited,39,English,Igbo,British,"(51.54,0.19)"
04179.wav,90,excited,129,Urdu,Punjabi,Pakistani,"(51.51, 0.14)"
04180.wav,50,excited,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
04181.wav,30,question,153,Greek,English,Greek,"(40.63, 22.94)"
04182.wav,100,neutral,119,English,German,German,"(51.49, -0.12)"
04183.wav,90,excited,64,Nepalese,English,British,"51.26, -1.08"
04184.wav,16,excited,60,Amharic,English,British,"(51.53, -0.06)"
04186.wav,60,neutral,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
04189.wav,9,bored,145,Chinese,English,Chinese,"(51.52,-0.04)"
04190.wav,80,question,2,Hindi,English,Indian,"(26.82, 75.62)"
04191.wav,9,neutral,60,Amharic,English,British,"(51.53, -0.06)"
04193.wav,1000000,excited,45,English,Hindi,Indian,"(25.20, 55.27)"
04195.wav,19,excited,33,English,,British,"(51.50, -0.10)"
04196.wav,50,excited,33,English,,British,"(51.50, -0.10)"
04197.wav,19,question,49,Chinese,,Chinese,"(39.93,116.44)"
04198.wav,10,question,23,English,German,British,"(51.50,0.13)"
04199.wav,6,excited,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
04201.wav,17,excited,72,English,,British,"(51.255, -0.31)"
04203.wav,90,question,87,Punjabi,English,Indian,"(51.57,0.07)"
04205.wav,19,bored,134,Urdu,English,Pakistani,"(33.68, 73.04)"
04208.wav,1,bored,114,Sindhi,English,Irish,"(24.86,67.00)"
04209.wav,1,bored,44,English,,Syrian,"(51.44, -0.21)"
04211.wav,70,question,40,,,,
04212.wav,7,excited,94,Russian,,Kazakhstan,"(49.8,73.1)"
04214.wav,7,bored,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
04215.wav,5,neutral,99,,,,
04218.wav,18,neutral,105,English,Punjabi,British,"(51.48,0.29)"
04219.wav,1000,question,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
04220.wav,70,question,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
04221.wav,30,bored,2,Hindi,English,Indian,"(26.82, 75.62)"
04222.wav,90,question,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
04223.wav,14,bored,18,Spanish,English,Spanish,"(28.15,-15.42)"
04224.wav,1000,question,14,Malayalam,English,Indian,"(9.98,76.28)"
04225.wav,70,neutral,63,,,,
04226.wav,50,question,92,,,,
04228.wav,10,neutral,72,English,,British,"(51.255, -0.31)"
04230.wav,90,bored,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
04231.wav,1000000000,question,46,Chinese,,Chinese,"(43.88, 125.35)"
04232.wav,14,neutral,124,Telugu,Hindi,Indian,"(51.51,-0.14)"
04233.wav,13,excited,79,Arabic,English,Egyptian,"(30.02,31.50)"
04234.wav,19,neutral,37,Hindi,English,Indian,"(51.52,-0.04)"
04235.wav,30,question,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
04236.wav,8,neutral,62,English,Yoruba,British,"(51.52, -0.04)"
04238.wav,12,excited,133,English,,British,"(51.54, -0.14)"
04239.wav,13,excited,48,Gujarati,English,Indian,"(19.07, 72.87)"
04240.wav,9,excited,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
04242.wav,10,neutral,110,Hindi,,Indian,"(23.02, 72.57)"
04243.wav,1000,excited,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
04244.wav,15,neutral,112,Hindi,English,Indian,"(30.74,76.76)"
04245.wav,11,neutral,90,English,Igbo,Nigerian,"(6.4,3.4)"
