file,numeral,emotion,speaker,language1,language2,nationality,coordinates
10173.wav,40,bored,30,English,Malayalam,Indian,"(25.19, 55.29)"
10175.wav,1000000000,neutral,62,English,Yoruba,British,"(51.52, -0.04)"
10177.wav,30,neutral,38,Arabic,English,British,"(51.56, -0.11)"
10179.wav,1,neutral,32,Telugu,English,Indian,"(17.56, 78.45)"
10180.wav,19,bored,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
10181.wav,80,neutral,4,Urdu,English,Indian,"(51.52, -0.04)"
10182.wav,100,excited,54,English,Hindi,Indian,"(13.08, 80.27)"
10190.wav,18,bored,82,Urdu,English,Indian,"(22.71, 75.85)"
10191.wav,40,neutral,34,Chinese,English,Chinese,"(30.45,121.57)"
10192.wav,1,excited,3,,,,
10193.wav,15,bored,107,Bravanese,English,British,"(51.57, -0.07)"
10194.wav,30,neutral,95,Chinese,English,Chinese,"(39.4, 115.7)"
10195.wav,7,question,9,Dutch,English,Dutch,"(52.36, 4.90)"
10196.wav,1000000000,bored,78,Malayalam,English,Indian,"(51.52, -0.04)"
10198.wav,14,excited,94,Russian,,Kazakhstan,"(49.8,73.1)"
10200.wav,20,excited,71,English,,British,"(51.56, 0.07)"
10201.wav,1000000000,question,75,,,,
10202.wav,60,question,59,Hindi,English,Indian,"(19.07,72.87)"
10203.wav,2,bored,45,English,Hindi,Indian,"(25.20, 55.27)"
10204.wav,1000,excited,46,Chinese,,Chinese,"(43.88, 125.35)"
10206.wav,50,bored,99,,,,
10208.wav,1000,excited,85,English,Arabic,British,"(51.56,-0.25)"
10212.wav,16,neutral,32,Telugu,English,Indian,"(17.56, 78.45)"
10213.wav,90,bored,19,,,,
10214.wav,60,bored,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
10215.wav,1000000000,bored,85,English,Arabic,British,"(51.56,-0.25)"
10217.wav,18,neutral,1,Chinese,,Chinese,"(51.52,-0.04)"
10219.wav,80,excited,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
10220.wav,14,bored,26,Hindi,English,Indian,"(24.19, 77.03)"
10221.wav,7,bored,22,Marathi,English,Indian,"(18.52, 73.85)"
10222.wav,8,neutral,112,Hindi,English,Indian,"(30.74,76.76)"
10228.wav,6,question,38,Arabic,English,British,"(51.56, -0.11)"
10229.wav,60,excited,56,English,Twi,British,"(51.04, 0.17)"
10230.wav,9,bored,63,,,,
10234.wav,50,neutral,19,,,,
10235.wav,3,question,10,Chinese,English,Chinese,"(51.52,-0.04)"
10236.wav,8,excited,68,Tamil,English,Indian,"(51.34, 1.64)"
10237.wav,0,bored,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
10238.wav,8,neutral,106,Tamil,English,Indian,"(51.52,-0.04)"
10240.wav,12,excited,52,Chinese,English,Chinese,"(51.52,-0.04)"
10248.wav,1,excited,106,Tamil,English,Indian,"(51.52,-0.04)"
10249.wav,15,bored,72,English,,British,"(51.255, -0.31)"
10250.wav,18,excited,105,English,Punjabi,British,"(51.48,0.29)"
10252.wav,13,bored,61,Tamil,English,Indian,"(51.54, 0.05)"
10253.wav,100,bored,117,English,,British,"(51.64, -0.13)"
10254.wav,10,neutral,34,Chinese,English,Chinese,"(30.45,121.57)"
10256.wav,50,neutral,52,Chinese,English,Chinese,"(51.52,-0.04)"
10257.wav,18,excited,5,English,German,British,"(51.50, -0.12)"
10258.wav,17,excited,61,Tamil,English,Indian,"(51.54, 0.05)"
10259.wav,1000000,excited,31,English,French,British,"(52.21, 0.12)"
10262.wav,19,question,81,Tamil,English,Indian,"(12.98,80.21)"
10263.wav,1,excited,53,English,,British,"(51.52, -0.09)"
10264.wav,6,question,41,,,,
10265.wav,60,bored,69,Hindi,English,Indian,"(28.68,77.34)"
10267.wav,8,question,111,English,,British,"(51.40, 0.10)"
10268.wav,12,question,71,English,,British,"(51.56, 0.07)"
10270.wav,40,bored,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
10271.wav,19,excited,8,Chinese,English,Chinese,"(28.71, 115.90)"
10274.wav,1000,bored,22,Marathi,English,Indian,"(18.52, 73.85)"
10275.wav,5,question,117,English,,British,"(51.64, -0.13)"
10276.wav,19,neutral,109,English,Hindi,Indian,"(28.62,77.20)"
10277.wav,12,neutral,85,English,Arabic,British,"(51.56,-0.25)"
10279.wav,3,question,19,,,,
10280.wav,20,bored,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
10281.wav,100,excited,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
10284.wav,30,neutral,39,English,Igbo,British,"(51.54,0.19)"
10288.wav,5,neutral,93,Chinese,English,Chinese,"(30.53,104.06)"
10289.wav,18,neutral,39,English,Igbo,British,"(51.54,0.19)"
10290.wav,18,bored,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
10291.wav,9,bored,110,Hindi,,Indian,"(23.02, 72.57)"
10294.wav,80,neutral,75,,,,
10295.wav,100,question,22,Marathi,English,Indian,"(18.52, 73.85)"
10296.wav,18,bored,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
10297.wav,2,bored,67,English,,British,"(50.72, -3.54)"
10299.wav,14,question,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
10303.wav,30,bored,15,English,Tamil,Norwegian,"(51.57, 0.09)"
10306.wav,60,bored,72,English,,British,"(51.255, -0.31)"
10308.wav,100,bored,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
10309.wav,30,neutral,45,English,Hindi,Indian,"(25.20, 55.27)"
10311.wav,50,excited,40,,,,
10312.wav,19,neutral,90,English,Igbo,Nigerian,"(6.4,3.4)"
10313.wav,2,neutral,66,English,,British,"(51.477,0.190)"
10314.wav,1000,question,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
10315.wav,50,excited,28,Chinese,English,Chinese,"(18.27,109.48)"
10317.wav,1000,question,112,Hindi,English,Indian,"(30.74,76.76)"
10318.wav,4,bored,47,Greek,English,Greek,"(40.63, 22.93)"
10320.wav,10,neutral,35,Urdu,,Pakistani,"(51.58,-0.34)"
10321.wav,60,excited,118,,,,
10322.wav,20,neutral,15,English,Tamil,Norwegian,"(51.57, 0.09)"
10325.wav,5,neutral,79,Arabic,English,Egyptian,"(30.02,31.50)"
10326.wav,15,question,83,,,,
10327.wav,17,neutral,38,Arabic,English,British,"(51.56, -0.11)"
10328.wav,80,question,27,English,,British,"(51.54,-0.90)"
10329.wav,12,neutral,107,Bravanese,English,British,"(51.57, -0.07)"
10330.wav,0,bored,49,Chinese,,Chinese,"(39.93,116.44)"
10332.wav,50,question,83,,,,
10334.wav,100,bored,79,Arabic,English,Egyptian,"(30.02,31.50)"
10336.wav,40,bored,99,,,,
10338.wav,18,neutral,35,Urdu,,Pakistani,"(51.58,-0.34)"
10340.wav,2,neutral,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
10342.wav,60,bored,11,English,Filipino,Filipino,"(14.67, 121.04)"
10345.wav,5,neutral,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
10346.wav,0,excited,106,Tamil,English,Indian,"(51.52,-0.04)"
10347.wav,9,question,65,Hindi,English,Indian,"(51.54, 0.00)"
10352.wav,1,bored,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
10358.wav,70,excited,33,English,,British,"(51.50, -0.10)"
10359.wav,12,excited,85,English,Arabic,British,"(51.56,-0.25)"
10360.wav,17,neutral,37,Hindi,English,Indian,"(51.52,-0.04)"
10363.wav,7,question,86,Twi,English,British,"(51.59,-0.07)"
10364.wav,100,question,10,Chinese,English,Chinese,"(51.52,-0.04)"
10365.wav,3,neutral,110,Hindi,,Indian,"(23.02, 72.57)"
10366.wav,7,bored,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
10367.wav,1000000000,excited,101,Bengali,English,Indian,"(51.58,-0.43)"
10368.wav,3,excited,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
10369.wav,12,neutral,42,Urdu,English,British,"(51.58, -0.27)"
10373.wav,10,question,110,Hindi,,Indian,"(23.02, 72.57)"
10374.wav,3,neutral,38,Arabic,English,British,"(51.56, -0.11)"
10375.wav,70,bored,60,Amharic,English,British,"(51.53, -0.06)"
10376.wav,18,question,21,Chinese,English,Chinese,
10377.wav,1,bored,86,Twi,English,British,"(51.59,-0.07)"
10378.wav,15,neutral,91,Tamil,English,Indian,"(51.52,-0.04)"
10379.wav,17,question,56,English,Twi,British,"(51.04, 0.17)"
10380.wav,6,excited,45,English,Hindi,Indian,"(25.20, 55.27)"
10381.wav,17,neutral,0,German,,German,"(52.52, 13.40)"
10386.wav,19,bored,97,Marathi,English,Indian,"(18.64, 73.78)"
10387.wav,60,bored,63,,,,
10389.wav,40,excited,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
10390.wav,13,neutral,19,,,,
10391.wav,80,question,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
10392.wav,5,neutral,26,Hindi,English,Indian,"(24.19, 77.03)"
10399.wav,16,bored,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
10400.wav,5,excited,24,Chinese,English,Chinese,"(23.13, 113,26)"
10402.wav,17,bored,101,Bengali,English,Indian,"(51.58,-0.43)"
10403.wav,1000000000,excited,95,Chinese,English,Chinese,"(39.4, 115.7)"
10404.wav,3,question,55,Persian,English,Iranian,"(51.52,-0.04)"
10405.wav,70,question,53,English,,British,"(51.52, -0.09)"
10406.wav,12,bored,0,German,,German,"(52.52, 13.40)"
10407.wav,50,neutral,114,Sindhi,English,Irish,"(24.86,67.00)"
10410.wav,17,bored,28,Chinese,English,Chinese,"(18.27,109.48)"
10412.wav,14,excited,120,Romanian,English,Romanian,"(44.33,23.79)"
10415.wav,11,question,35,Urdu,,Pakistani,"(51.58,-0.34)"
10419.wav,0,question,47,Greek,English,Greek,"(40.63, 22.93)"
10420.wav,30,neutral,76,Arabic,English,British,"(51.50, -0.58)"
10423.wav,2,question,92,,,,
10427.wav,1000000,bored,85,English,Arabic,British,"(51.56,-0.25)"
10429.wav,100,excited,44,English,,Syrian,"(51.44, -0.21)"
10431.wav,16,question,55,Persian,English,Iranian,"(51.52,-0.04)"
10436.wav,100,excited,55,Persian,English,Iranian,"(51.52,-0.04)"
10438.wav,100,bored,76,Arabic,English,British,"(51.50, -0.58)"
10439.wav,18,question,55,Persian,English,Iranian,"(51.52,-0.04)"
10440.wav,100,excited,109,English,Hindi,Indian,"(28.62,77.20)"
10441.wav,1000,excited,76,Arabic,English,British,"(51.50, -0.58)"
10442.wav,16,question,62,English,Yoruba,British,"(51.52, -0.04)"
10443.wav,9,neutral,59,Hindi,English,Indian,"(19.07,72.87)"
10444.wav,50,excited,50,Tamil,English,Indian,"(51.52,-0.04)"
10448.wav,1,bored,48,Gujarati,English,Indian,"(19.07, 72.87)"
10452.wav,12,bored,95,Chinese,English,Chinese,"(39.4, 115.7)"
10453.wav,1,question,105,English,Punjabi,British,"(51.48,0.29)"
10459.wav,70,question,4,Urdu,English,Indian,"(51.52, -0.04)"
10461.wav,10,question,29,Hindi,English,Indian,"(25.61,85.07)"
10463.wav,7,neutral,48,Gujarati,English,Indian,"(19.07, 72.87)"
10465.wav,90,neutral,5,English,German,British,"(51.50, -0.12)"
10466.wav,40,bored,99,,,,
10467.wav,8,question,73,Chinese,English,Chinese,"(31.26,121.47)"
10471.wav,90,question,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
10474.wav,1,excited,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
10475.wav,13,question,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
10476.wav,12,excited,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
10477.wav,12,neutral,46,Chinese,,Chinese,"(43.88, 125.35)"
10478.wav,80,neutral,21,Chinese,English,Chinese,
10480.wav,1,question,56,English,Twi,British,"(51.04, 0.17)"
10481.wav,1000000,neutral,64,Nepalese,English,British,"51.26, -1.08"
10485.wav,7,question,31,English,French,British,"(52.21, 0.12)"
10486.wav,40,excited,99,,,,
10490.wav,6,question,50,Tamil,English,Indian,"(51.52,-0.04)"
10495.wav,1000000,question,93,Chinese,English,Chinese,"(30.53,104.06)"
10497.wav,19,question,106,Tamil,English,Indian,"(51.52,-0.04)"
10499.wav,8,neutral,24,Chinese,English,Chinese,"(23.13, 113,26)"
10501.wav,1000000000,bored,15,English,Tamil,Norwegian,"(51.57, 0.09)"
10502.wav,1000000000,bored,5,English,German,British,"(51.50, -0.12)"
10505.wav,9,question,14,Malayalam,English,Indian,"(9.98,76.28)"
10507.wav,40,question,110,Hindi,,Indian,"(23.02, 72.57)"
10508.wav,11,question,98,Kannada,English,Indian,"(12.93,77.52)"
10509.wav,90,question,107,Bravanese,English,British,"(51.57, -0.07)"
10510.wav,60,bored,99,,,,
10511.wav,7,neutral,86,Twi,English,British,"(51.59,-0.07)"
10514.wav,1000,question,33,English,,British,"(51.50, -0.10)"
10515.wav,80,excited,46,Chinese,,Chinese,"(43.88, 125.35)"
10516.wav,9,neutral,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
10517.wav,11,bored,29,Hindi,English,Indian,"(25.61,85.07)"
10518.wav,20,neutral,108,English,,British,"(51.38, -0.10)"
10520.wav,13,excited,31,English,French,British,"(52.21, 0.12)"
10521.wav,1000000000,bored,57,English,Bengali,British,"(51.53,0.04)"
10524.wav,14,bored,1,Chinese,,Chinese,"(51.52,-0.04)"
10526.wav,20,excited,57,English,Bengali,British,"(51.53,0.04)"
10527.wav,40,bored,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
10528.wav,12,neutral,30,English,Malayalam,Indian,"(25.19, 55.29)"
10529.wav,9,question,56,English,Twi,British,"(51.04, 0.17)"
10530.wav,12,excited,6,Telugu,English,Indian,"(17.36, 78.47)"
10531.wav,1000000000,question,19,,,,
10532.wav,10,excited,1,Chinese,,Chinese,"(51.52,-0.04)"
10534.wav,19,bored,32,Telugu,English,Indian,"(17.56, 78.45)"
10535.wav,6,excited,2,Hindi,English,Indian,"(26.82, 75.62)"
10537.wav,90,excited,94,Russian,,Kazakhstan,"(49.8,73.1)"
10538.wav,15,neutral,109,English,Hindi,Indian,"(28.62,77.20)"
10539.wav,5,neutral,6,Telugu,English,Indian,"(17.36, 78.47)"
10540.wav,4,bored,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
10541.wav,1,neutral,68,Tamil,English,Indian,"(51.34, 1.64)"
10542.wav,90,bored,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
10543.wav,18,bored,8,Chinese,English,Chinese,"(28.71, 115.90)"
10544.wav,8,neutral,45,English,Hindi,Indian,"(25.20, 55.27)"
10545.wav,11,bored,44,English,,Syrian,"(51.44, -0.21)"
10548.wav,2,bored,108,English,,British,"(51.38, -0.10)"
10549.wav,2,excited,24,Chinese,English,Chinese,"(23.13, 113,26)"
10550.wav,20,neutral,29,Hindi,English,Indian,"(25.61,85.07)"
10551.wav,100,bored,49,Chinese,,Chinese,"(39.93,116.44)"
10552.wav,18,question,77,Spanish,English,Mexican,"(20.66, -103.39)"
10553.wav,9,excited,28,Chinese,English,Chinese,"(18.27,109.48)"
10554.wav,5,question,64,Nepalese,English,British,"51.26, -1.08"
10556.wav,30,neutral,63,,,,
10557.wav,6,excited,75,,,,
10558.wav,10,question,117,English,,British,"(51.64, -0.13)"
10562.wav,9,neutral,117,English,,British,"(51.64, -0.13)"
10564.wav,1000000000,question,105,English,Punjabi,British,"(51.48,0.29)"
10569.wav,1000000000,excited,112,Hindi,English,Indian,"(30.74,76.76)"
10572.wav,60,excited,23,English,German,British,"(51.50,0.13)"
10573.wav,20,question,42,Urdu,English,British,"(51.58, -0.27)"
10577.wav,1000,bored,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
10579.wav,30,neutral,11,English,Filipino,Filipino,"(14.67, 121.04)"
10582.wav,13,question,1,Chinese,,Chinese,"(51.52,-0.04)"
10585.wav,18,question,72,English,,British,"(51.255, -0.31)"
10586.wav,1000,neutral,41,,,,
10587.wav,13,neutral,38,Arabic,English,British,"(51.56, -0.11)"
10591.wav,1000,bored,21,Chinese,English,Chinese,
10592.wav,1000,neutral,20,English,Yoruba,British,"(51.45, - 0.11)"
10594.wav,9,neutral,71,English,,British,"(51.56, 0.07)"
10595.wav,11,neutral,69,Hindi,English,Indian,"(28.68,77.34)"
10596.wav,60,neutral,94,Russian,,Kazakhstan,"(49.8,73.1)"
10597.wav,11,excited,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
10599.wav,30,neutral,78,Malayalam,English,Indian,"(51.52, -0.04)"
10600.wav,9,neutral,55,Persian,English,Iranian,"(51.52,-0.04)"
10601.wav,9,neutral,52,Chinese,English,Chinese,"(51.52,-0.04)"
10602.wav,60,excited,40,,,,
10603.wav,5,question,98,Kannada,English,Indian,"(12.93,77.52)"
10604.wav,7,bored,120,Romanian,English,Romanian,"(44.33,23.79)"
10607.wav,14,bored,114,Sindhi,English,Irish,"(24.86,67.00)"
10608.wav,17,bored,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
10611.wav,10,bored,79,Arabic,English,Egyptian,"(30.02,31.50)"
10612.wav,10,question,75,,,,
10613.wav,8,question,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
10615.wav,100,bored,68,Tamil,English,Indian,"(51.34, 1.64)"
10617.wav,8,neutral,32,Telugu,English,Indian,"(17.56, 78.45)"
10618.wav,7,bored,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
10619.wav,70,excited,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
10620.wav,6,neutral,67,English,,British,"(50.72, -3.54)"
10623.wav,17,neutral,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
10624.wav,70,question,3,,,,
10627.wav,17,question,19,,,,
10628.wav,40,bored,95,Chinese,English,Chinese,"(39.4, 115.7)"
10630.wav,60,bored,2,Hindi,English,Indian,"(26.82, 75.62)"
10633.wav,1000,excited,99,,,,
10634.wav,1,question,92,,,,
10635.wav,16,excited,110,Hindi,,Indian,"(23.02, 72.57)"
10639.wav,15,question,61,Tamil,English,Indian,"(51.54, 0.05)"
10640.wav,9,neutral,107,Bravanese,English,British,"(51.57, -0.07)"
10643.wav,20,bored,6,Telugu,English,Indian,"(17.36, 78.47)"
10646.wav,17,question,85,English,Arabic,British,"(51.56,-0.25)"
10647.wav,12,question,112,Hindi,English,Indian,"(30.74,76.76)"
10650.wav,3,bored,2,Hindi,English,Indian,"(26.82, 75.62)"
10653.wav,1000,bored,23,English,German,British,"(51.50,0.13)"
10654.wav,1,neutral,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
10655.wav,40,bored,46,Chinese,,Chinese,"(43.88, 125.35)"
10656.wav,70,neutral,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
10657.wav,100,excited,114,Sindhi,English,Irish,"(24.86,67.00)"
10659.wav,2,bored,15,English,Tamil,Norwegian,"(51.57, 0.09)"
10661.wav,8,excited,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
10662.wav,16,question,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
10666.wav,60,bored,45,English,Hindi,Indian,"(25.20, 55.27)"
10668.wav,10,excited,107,Bravanese,English,British,"(51.57, -0.07)"
10671.wav,16,excited,15,English,Tamil,Norwegian,"(51.57, 0.09)"
10672.wav,20,question,77,Spanish,English,Mexican,"(20.66, -103.39)"
10673.wav,1000000000,excited,49,Chinese,,Chinese,"(39.93,116.44)"
10674.wav,50,question,87,Punjabi,English,Indian,"(51.57,0.07)"
10677.wav,1000000,question,30,English,Malayalam,Indian,"(25.19, 55.29)"
10678.wav,18,bored,101,Bengali,English,Indian,"(51.58,-0.43)"
10680.wav,7,question,5,English,German,British,"(51.50, -0.12)"
10681.wav,100,neutral,12,Italian,English,Italian,"(43.61, 13.53)"
10682.wav,40,bored,40,,,,
10683.wav,13,neutral,40,,,,
10685.wav,3,question,90,English,Igbo,Nigerian,"(6.4,3.4)"
10686.wav,14,neutral,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
10691.wav,30,excited,22,Marathi,English,Indian,"(18.52, 73.85)"
10693.wav,70,question,118,,,,
10695.wav,2,excited,106,Tamil,English,Indian,"(51.52,-0.04)"
10701.wav,50,question,66,English,,British,"(51.477,0.190)"
10702.wav,9,neutral,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
10704.wav,70,bored,55,Persian,English,Iranian,"(51.52,-0.04)"
10707.wav,13,excited,12,Italian,English,Italian,"(43.61, 13.53)"
10708.wav,11,excited,41,,,,
10709.wav,1000,excited,12,Italian,English,Italian,"(43.61, 13.53)"
10713.wav,15,excited,109,English,Hindi,Indian,"(28.62,77.20)"
10715.wav,20,question,46,Chinese,,Chinese,"(43.88, 125.35)"
10718.wav,30,neutral,112,Hindi,English,Indian,"(30.74,76.76)"
10719.wav,14,question,101,Bengali,English,Indian,"(51.58,-0.43)"
10723.wav,2,neutral,77,Spanish,English,Mexican,"(20.66, -103.39)"
10724.wav,15,excited,78,Malayalam,English,Indian,"(51.52, -0.04)"
10725.wav,70,neutral,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
10727.wav,8,bored,62,English,Yoruba,British,"(51.52, -0.04)"
10729.wav,1000000,neutral,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
10730.wav,50,bored,63,,,,
10734.wav,2,neutral,71,English,,British,"(51.56, 0.07)"
10736.wav,10,question,33,English,,British,"(51.50, -0.10)"
10739.wav,13,excited,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
10740.wav,1000,question,73,Chinese,English,Chinese,"(31.26,121.47)"
10741.wav,7,neutral,118,,,,
10742.wav,1000,question,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
10744.wav,8,excited,63,,,,
10747.wav,60,excited,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
10748.wav,18,excited,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
10749.wav,2,neutral,18,Spanish,English,Spanish,"(28.15,-15.42)"
10750.wav,6,excited,56,English,Twi,British,"(51.04, 0.17)"
10751.wav,11,neutral,86,Twi,English,British,"(51.59,-0.07)"
10752.wav,40,excited,105,English,Punjabi,British,"(51.48,0.29)"
10753.wav,60,neutral,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
10755.wav,1000000000,excited,114,Sindhi,English,Irish,"(24.86,67.00)"
10756.wav,8,question,79,Arabic,English,Egyptian,"(30.02,31.50)"
10757.wav,1000000,neutral,66,English,,British,"(51.477,0.190)"
10758.wav,1000000000,excited,69,Hindi,English,Indian,"(28.68,77.34)"
10760.wav,15,bored,29,Hindi,English,Indian,"(25.61,85.07)"
10761.wav,18,excited,22,Marathi,English,Indian,"(18.52, 73.85)"
10762.wav,50,bored,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
10763.wav,1000,question,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
10765.wav,1000000000,excited,66,English,,British,"(51.477,0.190)"
10766.wav,12,excited,90,English,Igbo,Nigerian,"(6.4,3.4)"
10767.wav,15,neutral,76,Arabic,English,British,"(51.50, -0.58)"
10768.wav,18,excited,85,English,Arabic,British,"(51.56,-0.25)"
10769.wav,30,bored,11,English,Filipino,Filipino,"(14.67, 121.04)"
10771.wav,15,neutral,88,English,Arabic,British,"(51.52,-0.22)"
10773.wav,0,excited,22,Marathi,English,Indian,"(18.52, 73.85)"
10774.wav,10,question,110,Hindi,,Indian,"(23.02, 72.57)"
10777.wav,2,bored,12,Italian,English,Italian,"(43.61, 13.53)"
10780.wav,6,bored,34,Chinese,English,Chinese,"(30.45,121.57)"
10783.wav,16,bored,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
10784.wav,2,neutral,94,Russian,,Kazakhstan,"(49.8,73.1)"
10785.wav,30,question,11,English,Filipino,Filipino,"(14.67, 121.04)"
10786.wav,100,neutral,61,Tamil,English,Indian,"(51.54, 0.05)"
10787.wav,19,excited,35,Urdu,,Pakistani,"(51.58,-0.34)"
10792.wav,12,excited,10,Chinese,English,Chinese,"(51.52,-0.04)"
10793.wav,17,bored,83,,,,
10797.wav,8,excited,14,Malayalam,English,Indian,"(9.98,76.28)"
10802.wav,100,excited,24,Chinese,English,Chinese,"(23.13, 113,26)"
10803.wav,70,neutral,14,Malayalam,English,Indian,"(9.98,76.28)"
10806.wav,15,bored,32,Telugu,English,Indian,"(17.56, 78.45)"
10809.wav,1000000000,bored,112,Hindi,English,Indian,"(30.74,76.76)"
10810.wav,6,excited,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
10811.wav,16,bored,68,Tamil,English,Indian,"(51.34, 1.64)"
10813.wav,0,question,50,Tamil,English,Indian,"(51.52,-0.04)"
10814.wav,30,neutral,102,Yu,English,Chinese,"(32.05, 118.78)"
10817.wav,4,question,69,Hindi,English,Indian,"(28.68,77.34)"
10820.wav,90,bored,48,Gujarati,English,Indian,"(19.07, 72.87)"
10822.wav,0,bored,80,English,,Hong Kong,"(22.26, 114.16)"
